date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherIconUrl,weatherDesc,precipMM,precipInches,humidity,visibilityKm,visibilityMiles,pressureMB,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF
2021-01-21,0,-17,1,6,10,234,SW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,93.0,10.0,6.0,1021.0,30.0,14.0,-17.0,1.0,-18.0,0.0,-24.0,-11.0,13.0,21.0,-24.0,-11.0
2021-01-21,1200,-10,14,10,17,202,SSW,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,1.1,0.0,94.0,2.0,1.0,1014.0,30.0,100.0,-10.0,14.0,-11.0,12.0,-17.0,1.0,14.0,22.0,-17.0,1.0
2021-01-22,0,-16,4,4,6,185,S,326,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0027_light_snow_showers_night.png,Light snow,0.1,0.0,96.0,10.0,6.0,1013.0,30.0,90.0,-14.0,6.0,-9.0,15.0,-17.0,2.0,7.0,12.0,-17.0,2.0
2021-01-22,1200,1,33,7,12,204,SSW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,98.0,3.0,2.0,1012.0,30.0,100.0,1.0,33.0,0.0,33.0,-3.0,27.0,10.0,16.0,-3.0,27.0
2021-01-23,0,-5,24,8,12,207,SSW,332,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Moderate snow,0.1,0.0,99.0,8.0,5.0,1009.0,30.0,100.0,-3.0,28.0,1.0,34.0,-6.0,22.0,13.0,21.0,-6.0,22.0
2021-01-23,1200,1,34,9,14,214,SW,248,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0007_fog.png,Fog,0.1,0.0,98.0,7.0,4.0,1010.0,30.0,100.0,1.0,34.0,1.0,33.0,-3.0,27.0,13.0,21.0,-3.0,27.0
2021-01-24,0,-5,23,5,8,194,SSW,248,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0007_fog.png,Fog,0.0,0.0,98.0,0.0,0.0,1013.0,30.0,100.0,-2.0,28.0,1.0,33.0,-6.0,21.0,7.0,12.0,-6.0,21.0
2021-01-24,1200,2,35,7,12,174,S,248,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0007_fog.png,Fog,0.0,0.0,100.0,0.0,0.0,1013.0,30.0,100.0,2.0,35.0,2.0,35.0,-2.0,29.0,13.0,21.0,-2.0,29.0
2021-01-25,0,1,34,11,17,165,SSE,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.1,0.0,99.0,7.0,4.0,1012.0,30.0,100.0,1.0,34.0,1.0,34.0,-3.0,26.0,19.0,30.0,-3.0,26.0
2021-01-25,1200,0,33,12,19,158,SSE,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,89.0,10.0,6.0,1013.0,30.0,100.0,0.0,33.0,-1.0,30.0,-5.0,24.0,17.0,28.0,-5.0,24.0
2021-01-26,0,-4,25,9,15,142,SE,317,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0037_cloudy_with_sleet_night.png,Light sleet,0.2,0.0,99.0,9.0,5.0,1012.0,30.0,100.0,-3.0,27.0,1.0,34.0,-5.0,22.0,15.0,24.0,-5.0,22.0
2021-01-26,1200,1,33,16,26,137,SE,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,0.2,0.0,97.0,7.0,4.0,1007.0,30.0,100.0,1.0,33.0,0.0,32.0,-5.0,22.0,24.0,39.0,-5.0,22.0
2021-01-27,0,-4,24,15,24,165,SSE,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,0.5,0.0,94.0,2.0,1.0,1005.0,30.0,100.0,-2.0,29.0,-1.0,30.0,-6.0,21.0,23.0,38.0,-6.0,21.0
2021-01-27,1200,0,32,14,23,218,SW,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,0.2,0.0,87.0,4.0,2.0,1006.0,30.0,98.0,0.0,32.0,-2.0,28.0,-6.0,22.0,20.0,33.0,-6.0,22.0
2021-01-28,0,-5,22,4,6,191,SSW,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,95.0,2.0,1.0,1009.0,30.0,46.0,-5.0,22.0,-6.0,21.0,-8.0,17.0,8.0,13.0,-8.0,17.0
2021-01-28,1200,-1,31,7,12,107,ESE,317,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0021_cloudy_with_sleet.png,Light sleet,1.3,0.1,98.0,7.0,4.0,1007.0,30.0,100.0,-1.0,31.0,-1.0,30.0,-5.0,24.0,11.0,18.0,-5.0,24.0
2021-01-29,0,0,32,11,17,137,SE,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,0.7,0.0,97.0,2.0,1.0,1002.0,30.0,100.0,0.0,32.0,-1.0,31.0,-5.0,23.0,16.0,26.0,-5.0,23.0
2021-01-29,1200,0,33,13,21,161,SSE,371,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0012_heavy_snow_showers.png,Moderate or heavy snow showers,0.2,0.0,95.0,6.0,3.0,997.0,29.0,100.0,0.0,33.0,0.0,31.0,-5.0,23.0,19.0,31.0,-5.0,23.0
2021-01-30,0,-5,23,8,13,166,SSE,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,0.3,0.0,95.0,7.0,4.0,992.0,29.0,100.0,-5.0,23.0,-6.0,22.0,-10.0,14.0,13.0,21.0,-10.0,14.0
2021-01-30,1200,-5,23,11,18,206,SSW,332,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Moderate snow,0.1,0.0,91.0,8.0,5.0,994.0,29.0,100.0,-5.0,23.0,-6.0,20.0,-11.0,12.0,15.0,23.0,-11.0,12.0
2021-01-31,0,-9,16,6,10,170,S,332,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Moderate snow,0.0,0.0,95.0,3.0,1.0,998.0,29.0,100.0,-6.0,20.0,-7.0,20.0,-11.0,13.0,10.0,17.0,-11.0,13.0
2021-01-31,1200,-4,25,7,12,108,ESE,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,2.3,0.1,96.0,2.0,1.0,988.0,29.0,100.0,-4.0,25.0,-5.0,24.0,-8.0,17.0,10.0,16.0,-8.0,17.0
2021-02-01,0,-11,13,13,21,244,WSW,326,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0027_light_snow_showers_night.png,Light snow,0.1,0.0,89.0,10.0,6.0,1002.0,30.0,100.0,-9.0,15.0,-8.0,18.0,-13.0,9.0,21.0,33.0,-13.0,9.0
2021-02-01,1200,-5,23,9,14,218,SW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,92.0,10.0,6.0,1011.0,30.0,82.0,-5.0,23.0,-6.0,21.0,-11.0,13.0,12.0,19.0,-11.0,13.0
2021-02-01,0,-11,13,13,21,244,WSW,326,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0027_light_snow_showers_night.png,Light snow,0.1,0.0,89.0,10.0,6.0,1002.0,30.0,100.0,-9.0,15.0,-8.0,18.0,-13.0,9.0,21.0,33.0,-13.0,9.0
2021-02-01,1200,-5,23,9,14,218,SW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,92.0,10.0,6.0,1011.0,30.0,82.0,-5.0,23.0,-6.0,21.0,-11.0,13.0,12.0,19.0,-11.0,13.0
2021-02-02,0,-13,9,4,6,236,SW,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,96.0,2.0,1.0,1014.0,30.0,60.0,-13.0,9.0,-13.0,8.0,-17.0,2.0,9.0,14.0,-17.0,2.0
2021-02-02,1200,-8,19,1,2,236,WSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,92.0,10.0,6.0,1018.0,30.0,41.0,-8.0,19.0,-8.0,17.0,-8.0,19.0,1.0,2.0,-8.0,19.0
2021-02-03,0,-18,0,5,9,139,SE,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,94.0,5.0,2.0,1019.0,30.0,100.0,-17.0,2.0,-13.0,10.0,-19.0,-3.0,11.0,18.0,-19.0,-3.0
2021-02-03,1200,-7,19,7,12,166,SSE,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.1,0.0,95.0,4.0,2.0,1011.0,30.0,100.0,-7.0,19.0,-8.0,18.0,-12.0,10.0,9.0,15.0,-12.0,10.0
2021-02-04,0,-9,16,9,14,206,SSW,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,1.0,0.0,97.0,2.0,1.0,1004.0,30.0,100.0,-7.0,19.0,-2.0,29.0,-10.0,13.0,13.0,20.0,-10.0,13.0
2021-02-04,1200,-3,27,7,12,276,W,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,90.0,10.0,6.0,1003.0,30.0,85.0,-3.0,27.0,-4.0,24.0,-7.0,19.0,9.0,15.0,-7.0,19.0
2021-02-05,0,-9,16,11,17,356,N,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,2.0,0.1,93.0,2.0,1.0,1002.0,30.0,100.0,-9.0,16.0,-10.0,15.0,-16.0,4.0,15.0,25.0,-16.0,4.0
2021-02-05,1200,-12,10,11,18,312,NW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,90.0,10.0,6.0,1009.0,30.0,100.0,-12.0,10.0,-14.0,8.0,-20.0,-5.0,15.0,23.0,-20.0,-5.0
2021-02-06,0,-17,1,9,14,303,WNW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,92.0,10.0,6.0,1010.0,30.0,100.0,-17.0,1.0,-18.0,0.0,-25.0,-13.0,15.0,24.0,-25.0,-13.0
2021-02-06,1200,-15,4,12,19,309,NW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.1,0.0,87.0,10.0,6.0,1009.0,30.0,100.0,-15.0,4.0,-17.0,1.0,-25.0,-12.0,15.0,24.0,-25.0,-12.0
2021-02-07,0,-20,-4,9,14,308,NW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,94.0,10.0,6.0,1012.0,30.0,100.0,-20.0,-4.0,-21.0,-5.0,-29.0,-20.0,15.0,23.0,-29.0,-20.0
2021-02-07,1200,-15,4,11,18,281,W,326,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0011_light_snow_showers.png,Light snow,0.0,0.0,90.0,10.0,6.0,1013.0,30.0,100.0,-15.0,4.0,-17.0,2.0,-24.0,-11.0,14.0,23.0,-24.0,-11.0
2021-02-08,0,-15,5,7,11,300,WNW,326,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0027_light_snow_showers_night.png,Light snow,0.1,0.0,95.0,10.0,6.0,1018.0,30.0,100.0,-15.0,5.0,-16.0,4.0,-22.0,-7.0,12.0,19.0,-22.0,-7.0
2021-02-08,1200,-14,7,5,8,277,W,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,92.0,10.0,6.0,1021.0,30.0,74.0,-14.0,7.0,-15.0,5.0,-19.0,-2.0,6.0,9.0,-19.0,-2.0
2021-02-09,0,-22,-7,3,5,94,E,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,89.0,10.0,6.0,1026.0,30.0,50.0,-20.0,-5.0,-24.0,-12.0,-23.0,-10.0,7.0,11.0,-23.0,-10.0
2021-02-09,1200,-17,2,9,14,105,ESE,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,82.0,10.0,6.0,1021.0,30.0,100.0,-17.0,2.0,-19.0,-2.0,-25.0,-12.0,12.0,19.0,-25.0,-12.0
2021-02-10,0,-19,-3,10,15,95,E,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,2.5,0.1,95.0,2.0,1.0,1014.0,30.0,100.0,-17.0,2.0,-14.0,7.0,-22.0,-7.0,15.0,23.0,-22.0,-7.0
2021-02-10,1200,-13,9,6,10,64,ENE,371,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0012_heavy_snow_showers.png,Moderate or heavy snow showers,0.1,0.0,90.0,9.0,5.0,1014.0,30.0,100.0,-13.0,9.0,-14.0,7.0,-18.0,-1.0,8.0,13.0,-18.0,-1.0
2021-02-11,0,-18,-1,5,8,68,ENE,260,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0007_fog.png,Freezing fog,0.0,0.0,99.0,7.0,4.0,1018.0,30.0,100.0,-18.0,-1.0,-18.0,-1.0,-24.0,-12.0,10.0,17.0,-24.0,-12.0
2021-02-11,1200,-15,5,4,6,53,NE,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,91.0,10.0,6.0,1020.0,30.0,91.0,-15.0,5.0,-16.0,3.0,-19.0,-3.0,5.0,8.0,-19.0,-3.0
2021-02-12,0,-19,-2,7,12,36,NE,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,1.0,0.0,96.0,2.0,1.0,1020.0,30.0,100.0,-18.0,1.0,-16.0,4.0,-22.0,-7.0,10.0,16.0,-22.0,-7.0
2021-02-12,1200,-14,7,16,26,36,NE,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,1.8,0.1,94.0,2.0,1.0,1016.0,30.0,100.0,-14.0,7.0,-15.0,6.0,-24.0,-11.0,21.0,33.0,-24.0,-11.0
2021-02-13,0,-15,6,19,30,37,NE,230,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Blizzard,3.0,0.1,94.0,0.0,0.0,1011.0,30.0,100.0,-15.0,6.0,-15.0,4.0,-26.0,-14.0,27.0,44.0,-26.0,-14.0
2021-02-13,1200,-12,10,13,21,48,NE,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,1.2,0.0,92.0,2.0,1.0,1006.0,30.0,100.0,-12.0,10.0,-13.0,8.0,-21.0,-5.0,16.0,25.0,-21.0,-5.0
2021-02-14,0,-17,2,5,8,125,SE,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,0.3,0.0,97.0,4.0,2.0,1007.0,30.0,100.0,-17.0,2.0,-17.0,2.0,-22.0,-8.0,8.0,13.0,-22.0,-8.0
2021-02-14,1200,-14,8,10,16,335,NNW,332,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Moderate snow,0.1,0.0,88.0,8.0,5.0,1010.0,30.0,100.0,-14.0,8.0,-15.0,5.0,-21.0,-6.0,12.0,19.0,-21.0,-6.0
2021-02-15,0,-18,-1,8,13,322,NW,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,94.0,7.0,4.0,1019.0,30.0,99.0,-18.0,-1.0,-19.0,-2.0,-26.0,-15.0,14.0,22.0,-26.0,-15.0
2021-02-15,1200,-18,0,7,11,330,NNW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,91.0,10.0,6.0,1026.0,30.0,40.0,-18.0,0.0,-19.0,-2.0,-25.0,-13.0,8.0,13.0,-25.0,-13.0
2021-02-16,0,-23,-10,5,8,278,W,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,92.0,10.0,6.0,1028.0,30.0,29.0,-23.0,-10.0,-24.0,-11.0,-30.0,-22.0,11.0,17.0,-30.0,-22.0
2021-02-16,1200,-13,8,11,17,245,WSW,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,0.9,0.0,94.0,2.0,1.0,1021.0,30.0,100.0,-13.0,8.0,-14.0,7.0,-21.0,-6.0,14.0,23.0,-21.0,-6.0
2021-02-17,0,-18,-1,8,12,199,SSW,332,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Moderate snow,0.1,0.0,94.0,5.0,3.0,1015.0,30.0,100.0,-17.0,2.0,-15.0,6.0,-20.0,-5.0,13.0,20.0,-20.0,-5.0
2021-02-17,1200,-11,12,5,8,98,E,332,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Moderate snow,0.1,0.0,94.0,5.0,3.0,1015.0,30.0,100.0,-11.0,12.0,-12.0,10.0,-16.0,3.0,6.0,9.0,-16.0,3.0
2021-02-18,0,-16,3,6,9,34,NE,260,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0007_fog.png,Freezing fog,0.1,0.0,97.0,7.0,4.0,1018.0,30.0,100.0,-16.0,3.0,-16.0,3.0,-22.0,-7.0,9.0,14.0,-22.0,-7.0
2021-02-18,1200,-16,3,7,11,353,N,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,91.0,10.0,6.0,1025.0,30.0,71.0,-16.0,3.0,-17.0,1.0,-23.0,-9.0,9.0,14.0,-23.0,-9.0
2021-02-19,0,-22,-7,6,10,283,WNW,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,97.0,2.0,1.0,1026.0,30.0,70.0,-22.0,-7.0,-22.0,-7.0,-29.0,-21.0,13.0,22.0,-29.0,-21.0
2021-02-19,1200,-15,5,10,15,297,WNW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,87.0,10.0,6.0,1023.0,30.0,68.0,-15.0,5.0,-17.0,2.0,-23.0,-9.0,12.0,19.0,-23.0,-9.0
2021-02-20,0,-19,-3,2,4,268,W,260,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0007_fog.png,Freezing fog,0.0,0.0,99.0,0.0,0.0,1026.0,30.0,69.0,-19.0,-3.0,-19.0,-3.0,-22.0,-7.0,5.0,8.0,-22.0,-7.0
2021-02-20,1200,-11,12,3,5,244,WSW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,89.0,10.0,6.0,1027.0,30.0,100.0,-11.0,12.0,-13.0,10.0,-14.0,7.0,4.0,6.0,-14.0,7.0
2021-02-21,0,-12,10,4,6,166,SSE,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,95.0,2.0,1.0,1026.0,30.0,70.0,-12.0,10.0,-13.0,9.0,-16.0,3.0,6.0,10.0,-16.0,3.0
2021-02-21,1200,-8,17,4,6,166,SSE,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,0.3,0.0,92.0,4.0,2.0,1023.0,30.0,100.0,-8.0,17.0,-10.0,15.0,-12.0,10.0,5.0,8.0,-12.0,10.0
2021-02-22,0,-10,14,8,13,92,E,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,1.3,0.1,95.0,2.0,1.0,1021.0,30.0,100.0,-10.0,14.0,-10.0,13.0,-16.0,3.0,12.0,20.0,-16.0,3.0
2021-02-22,1200,-14,7,8,13,80,E,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,92.0,10.0,6.0,1030.0,30.0,76.0,-14.0,7.0,-15.0,5.0,-21.0,-6.0,10.0,17.0,-21.0,-6.0
2021-02-23,0,-22,-8,6,10,90,E,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,95.0,2.0,1.0,1039.0,31.0,80.0,-22.0,-8.0,-23.0,-9.0,-30.0,-22.0,10.0,16.0,-30.0,-22.0
2021-02-23,1200,-20,-3,6,10,131,SE,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,89.0,10.0,6.0,1044.0,31.0,60.0,-20.0,-3.0,-21.0,-6.0,-27.0,-16.0,7.0,12.0,-27.0,-16.0
2021-02-24,0,-21,-6,6,10,163,SSE,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,90.0,10.0,6.0,1044.0,31.0,100.0,-21.0,-6.0,-22.0,-8.0,-28.0,-19.0,10.0,16.0,-28.0,-19.0
2021-02-24,1200,-13,8,11,17,179,S,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,0.9,0.0,94.0,2.0,1.0,1036.0,31.0,100.0,-13.0,8.0,-14.0,6.0,-22.0,-7.0,14.0,23.0,-22.0,-7.0
2021-02-25,0,-15,5,7,12,211,SSW,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,0.4,0.0,95.0,4.0,2.0,1026.0,30.0,100.0,-13.0,9.0,-10.0,14.0,-17.0,2.0,11.0,18.0,-17.0,2.0
2021-02-25,1200,3,37,12,19,266,W,296,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light rain,1.2,0.0,100.0,9.0,5.0,1015.0,30.0,100.0,3.0,37.0,3.0,37.0,-2.0,29.0,22.0,36.0,-2.0,29.0
2021-02-26,0,2,35,9,14,253,WSW,296,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light rain,0.6,0.0,100.0,4.0,2.0,1013.0,30.0,100.0,2.0,35.0,2.0,35.0,-2.0,28.0,16.0,26.0,-2.0,28.0
2021-02-26,1200,3,37,12,19,252,WSW,296,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light rain,0.5,0.0,100.0,4.0,2.0,1005.0,30.0,100.0,3.0,37.0,3.0,37.0,-2.0,29.0,22.0,35.0,-2.0,29.0
2021-02-27,0,1,33,14,22,279,W,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,88.0,10.0,6.0,1002.0,30.0,89.0,1.0,33.0,-1.0,30.0,-5.0,23.0,23.0,37.0,-5.0,23.0
2021-02-27,1200,-4,25,13,21,348,NNW,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.3,0.0,87.0,5.0,2.0,1006.0,30.0,91.0,-4.0,25.0,-6.0,22.0,-10.0,14.0,16.0,26.0,-10.0,14.0
2021-02-28,0,-7,20,4,6,339,NNW,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,96.0,2.0,1.0,1015.0,30.0,100.0,-7.0,20.0,-7.0,19.0,-10.0,14.0,7.0,11.0,-10.0,14.0
2021-02-28,1200,-1,31,5,9,332,NNW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.2,0.0,92.0,5.0,2.0,1016.0,30.0,100.0,-1.0,31.0,-2.0,29.0,-4.0,26.0,7.0,11.0,-4.0,26.0
2021-03-01,0,-7,20,2,3,96,E,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,94.0,10.0,6.0,1022.0,30.0,87.0,-7.0,20.0,-8.0,18.0,-8.0,18.0,4.0,6.0,-8.0,18.0
2021-03-01,1200,-1,31,7,11,251,WSW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,95.0,5.0,2.0,1023.0,30.0,72.0,-1.0,31.0,-1.0,30.0,-4.0,24.0,9.0,15.0,-4.0,24.0
2021-03-01,0,-7,20,2,3,96,E,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,94.0,10.0,6.0,1022.0,30.0,87.0,-7.0,20.0,-8.0,18.0,-8.0,18.0,4.0,6.0,-8.0,18.0
2021-03-01,1200,-1,31,7,11,251,WSW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,95.0,5.0,2.0,1023.0,30.0,72.0,-1.0,31.0,-1.0,30.0,-4.0,24.0,9.0,15.0,-4.0,24.0
2021-03-02,0,-4,25,12,19,276,W,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,92.0,10.0,6.0,1014.0,30.0,100.0,-1.0,29.0,0.0,32.0,-6.0,22.0,20.0,32.0,-6.0,22.0
2021-03-02,1200,1,34,9,14,303,WNW,371,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0012_heavy_snow_showers.png,Moderate or heavy snow showers,0.2,0.0,96.0,7.0,4.0,1009.0,30.0,100.0,1.0,34.0,1.0,33.0,-3.0,27.0,13.0,21.0,-3.0,27.0
